m1,m2,x1_0,x2_0,v1_0,v2_0,t,x1_t,x2_t
9.218765422949273,3.236245954328142,"[-1.5266369831544893, 3.753309544794174]","[-3.1416520583620944, 3.0233264863652405]","[-0.9134971362337438, 1.17650558228598]","[1.844716575789941, 1.7321661787982956]",25.22085078273322,"[-6.217892175608637, 36.914048250152476]","[-8.882187595369924, 36.77335910004514]"
9.039946909978136,3.59118441140436,"[-7.060214770121438, 4.599567226442593]","[0.03392743791492414, 2.851327920529913]","[-0.025546810689660582, -1.87139672168792]","[-1.065425904905919, -3.3492442465236563]",36.29937287328009,"[-7.820797632546791, -81.07601178650339]","[-39.06011882002306, -74.05521911744646]"
6.069676622532964,9.231463509146984,"[5.449544550800985, -2.7835160310979017]","[7.118077069064601, -5.7973449106869275]","[4.926633482845286, 0.7179495405384699]","[0.1478168507518527, 1.127727524395402]",9.637502615532743,"[46.29948692641196, -4.648240104927]","[12.902208927368573, 10.846578692521026]"
1.1132333027663792,2.313233766060027,"[-7.922594516876471, -4.347866641754741]","[-5.729172188959913, 5.566211790552378]","[2.190991061436839, -1.413167908174342]","[-4.1426905669507725, 2.678227841913131]",39.96535340851226,"[79.19533268070468, -59.566132878977456]","[-171.07872317045175, 111.99641078200376]"
9.634007732774398,1.4385161598462248,"[9.104247847909313, 7.3756616286018755]","[5.874399549739152, 0.05054712015265039]","[-4.110479378745053, 3.354248222983278]","[-0.664870689335455, 1.00475775315887]",31.4395125847773,"[-119.78393051806913, 111.30573609269074]","[-17.327885831321233, 41.85857153876171]"
5.603328744585928,3.505154967991346,"[0.9335055582527279, -2.9563252124715556]","[-7.553329664738193, -3.4023517285697435]","[-3.8130827170722803, -4.243177766637332]","[0.790659276012863, -0.2063620835545361]",1.147275082006929,"[-3.4892928130570837, -7.811885368219002]","[-6.56926380966449, -3.6591393604009355]"
1.084381434688808,9.252515158047386,"[-8.914459562221372, 7.019145212178913]","[9.521341951135348, -1.6395914400292533]","[3.597236617255817, -0.693882662440398]","[-4.539668242170732, 3.5637030173336317]",14.571475824585466,"[53.37166262077622, 23.513976702169916]","[-57.78496554173738, 47.17066820857123]"
1.03046500622572,9.627793286090974,"[-3.6775853007416064, 4.501250843883405]","[-4.036217459651812, 2.531759690669432]","[-0.019710257673331455, -1.284756225282572]","[1.2399018232927723, 2.817664960198619]",21.17094410694538,"[60.42323272510234, 90.65258995318834]","[15.308286846540092, 50.05241955544725]"
4.4536946810466596,3.4214158434738953,"[6.536598975318327, 3.728383037915732]","[-4.306800874771481, 2.9154236897314547]","[-0.13218110460770394, -0.8755544807307603]","[1.605112189256305, 0.8995624091383387]",7.296112088976521,"[4.542835063977119, -1.8960248253880416]","[8.744201296668654, 8.484568598007424]"
1.5412841084571105,7.920092793203232,"[-9.026022246371078, -5.815613380332985]","[3.1307804440102878, -9.854886327210277]","[1.954136384921763, -3.0908978030124503]","[4.98402640263545, -3.5320335219748786]",22.85545827035208,"[38.649472685533425, -77.24988823060374]","[116.45668167501846, -90.42731798206437]"
9.374399886913285,8.140423781714809,"[7.978515407290768, 6.099879751608434]","[-4.363967124273318, -3.923439234873774]","[-1.7727247996816766, 3.3922265535215796]","[-2.013815481233806, -4.1581064344927965]",29.09670874246495,"[-44.496007438452864, 103.25236248089854]","[-61.92977593492803, -123.12552512134093]"
2.726310273172505,3.392872098535589,"[3.6541456734703477, -8.362907096847037]","[9.702253725176575, 8.368757367730385]","[-2.4862752917156774, 2.7978155987624884]","[0.6730007218025573, -2.4655805190779323]",12.878583754390608,"[-27.72678802617493, 27.883650957026305]","[17.856271589818924, -23.556912275297112]"
1.4789640278121714,2.60155293936907,"[1.2295805045776405, 3.5731184887823417]","[-7.97250648593923, -2.195841610921745]","[0.13092504623820833, -4.028855949325312]","[-3.334183670023582, -0.618707760168709]",30.18434935976282,"[3.5902706061102325, -118.00405326860185]","[-107.70808709383697, -20.888883264198732]"
4.8056111655661455,4.102740382909337,"[2.9630724905760797, -1.0377233293644235]","[-7.162283558367215, -9.642400109685035]","[3.3599400963609867, 2.3111513161067663]","[-3.560740003982085, 1.760025648682455]",43.09554020543782,"[146.16155214809925, 97.83814726159653]","[-158.7402437865168, 67.05540970391785]"
8.269874903876238,6.534723131213528,"[-4.056459947554272, 6.445521305349587]","[-7.246515579312427, -9.315961184325248]","[2.816167160737587, 1.0909531266970784]","[-4.607778221860304, -1.53777567953854]",2.0540859770366557,"[1.7139696456030773, 8.651670864668434]","[-16.693292553357367, -12.430692411004307]"
3.8047312749829905,1.481030539412499,"[8.793438791950496, 6.932775046212981]","[-7.843527668029071, -0.1947259704336961]","[-3.6315302657687276, 2.317546123856684]","[3.638640646260395, -1.7759043187116985]",19.802828520916577,"[-63.18412336092626, 52.46007531953587]","[64.37367151977864, -34.4206929978619]"
7.577618085996748,3.3313243034325675,"[-6.0324802969405305, 4.71822425447108]","[1.9229801431294398, 6.803297066061823]","[4.648825559172657, 4.013251678000763]","[-4.291457582130528, -1.6325617300292237]",37.47856314084579,"[172.36833582900098, 145.5472601130857]","[-168.39889516058574, -32.5873078075227]"
7.147263625696651,3.3318448765556012,"[5.303112459724218, 1.8298609514254611]","[9.703655160757968, -5.470894021668384]","[1.1189864583400233, 3.2997175823519385]","[3.80263190893422, -0.33109399284067553]",41.91252513916874,"[53.96612320822151, 137.46734418123845]","[165.2986916411717, -13.637497047197424]"
2.7657971398046755,3.8857147837699224,"[4.246275698518634, -9.041667949854482]","[4.999195071982207, 0.06581824125011337]","[0.5098186191927319, 3.180180238316467]","[2.6587413121618466, 1.0478039311892884]",11.969348795783647,"[12.782982487359547, 30.621704419098357]","[35.08974727439292, 11.469426847596496]"
3.0937568272178417,6.903219657385258,"[7.460214433433315, -3.888044469237764]","[-3.2805469582812474, 6.083820320536265]","[1.3977503719017772, 1.4065397715007801]","[1.2370665186136733, -2.199488599713555]",47.275561394318295,"[60.849869447897184, 58.42158088324557]","[60.889536535492724, -96.02253363063974]"
9.296987643454028,2.780405911401241,"[9.28928900494148, -8.629645824139189]","[5.291726763816971, 4.768226649549662]","[4.308832786976971, 4.170832494431506]","[2.9222846177765955, 2.4660224688653]",21.2174184239191,"[98.01991542684239, 81.06307930812578]","[76.29537827032388, 53.083614876655055]"
4.618600854094589,3.8453123951673973,"[-9.803102035667221, -2.0606534011387794]","[4.07943033329593, 1.3243257494044443]","[-3.0326500346819927, 3.6667385552447165]","[3.899648527858753, -3.128762535886774]",42.42517575257674,"[-137.28290763837873, 153.23181484628222]","[168.10432055424315, -131.09020720208107]"
2.0575574462161024,8.797048849441632,"[5.65929178323001, -7.262219834676391]","[-9.839640925473173, 2.567074539227397]","[-1.2773817877727502, 0.2368219217716323]","[-3.1281572995017237, -2.3450763949191122]",28.290412893440433,"[-34.57529712752706, -0.5800320028618745]","[-97.37826409227863, -63.771987949078444]"
4.251609699851921,9.337550320645365,"[-9.232716900112605, -5.3753339503198205]","[-5.687682132046321, -1.4015809800896442]","[-2.6856178667830823, 2.6958213422278465]","[2.486343857493173, -3.2154208620319813]",45.11699851322232,"[-115.47985473911432, 116.29563010965265]","[99.69531249034208, -146.4915697917979]"
6.4736153275903865,2.431048434803949,"[-2.0615943922267537, 7.5216055597125155]","[-2.0636567217000312, 8.8894896415983]","[2.2455782453668665, 0.13386678578237543]","[4.089808649419984, -0.7063357908506696]",13.660308738582568,"[35.69561370003841, 6.271809194940075]","[34.946026692987104, 7.438320621907124]"
0.6123417688339219,5.355051337411651,"[-2.477240377224959, 7.695937672905334]","[5.969154965382371, 6.571078044321613]","[4.619899407987772, 0.6501051830290834]","[3.9664356106239413, -0.10697658945946031]",46.4942417075235,"[198.73876954249525, -11.771049975314972]","[191.93873264770235, 7.279615142744925]"
2.5504518147856543,9.75667679116289,"[2.7415939238664944, 6.1202223828004705]","[-6.460662864021396, 2.084338011102391]","[4.550809932409601, 1.552883680196806]","[-1.2667209422651657, 3.451746231874102]",42.83055121959685,"[191.1731180620899, 72.10873799515096]","[-59.020541302422075, 150.06107668664063]"
6.58463251307589,4.659494028032366,"[4.914957665748336, 7.608546482122861]","[-7.149261927958439, -9.79366701020558]","[4.506228684148589, -0.5210415126915624]","[-3.73008012033323, -2.1010632915481486]",29.239029353220264,"[136.144748305168, -8.023500987467688]","[-115.46708660927897, -70.66526879467715]"
1.6614446636643807,0.27949747385873763,"[7.37967734258169, -1.7948428165302417]","[1.0965843467120209, 7.99327428454427]","[-3.893317781051854, -2.9123779020560594]","[-0.13469561765938298, -2.8610511433038766]",13.946859772836179,"[-46.88676849742898, -42.28498774409737]","[-0.9788233625757139, -32.67255442737612]"
3.442825772027928,6.172070036201323,"[-4.260909631057106, 4.801651169943909]","[-2.583393797770384, 2.2362623440055795]","[-3.137811077843601, -2.546155885068825]","[4.3683069223162665, 2.138044423347621]",33.98704204684399,"[-100.49779546389057, -84.03957130477177]","[140.07676137594746, 76.18776668561499]"
5.628564681218934,4.685929107405094,"[-6.02892086243042, -8.115478030387282]","[-8.644344540110914, -5.521562204042505]","[-0.039456066676569534, -3.082738631471579]","[4.617279332556656, 4.336974039076791]",41.347902423050876,"[-8.57765552260822, -128.0805040900296]","[183.37230847442424, 164.79479485456358]"
2.532074965313934,1.668117845822081,"[7.003541179772288, -5.392787231416336]","[-3.4872643471751053, -1.8642891475233636]","[-0.2735046359012596, -3.709447258303622]","[-4.198976061408763, -0.053892575169598445]",15.791249747021363,"[2.3938660441153816, -63.815051963142956]","[-69.35309111050147, -2.9499052114944706]"
7.10900111926545,9.77095585984759,"[1.5000557928583458, -8.583857556050777]","[9.183802946424795, 1.5535817510193173]","[1.0676566839329729, 2.06567309543665]","[0.6528763010312657, -1.9303045575356128]",26.808365876625256,"[45.786516687617116, 40.30425667973769]","[15.289538549847366, -45.473412908179725]"
8.790172269930965,7.3825740175007555,"[8.113179487899679, 9.095377877850353]","[9.072181559606705, -5.842369948522439]","[-4.316984777463283, 2.5464966245874923]","[-0.17102088244613078, 3.916488275862722]",31.839193739848017,"[-125.603143709717, 86.97703705470389]","[-0.8177276667133694, 122.66170563375445]"
7.618028469405469,1.034332558107749,"[-5.543544276083079, 9.552135233847284]","[6.249873650174081, 1.419838228991905]","[-0.22871237640208175, 1.8828693302636443]","[2.8167861070368456, -3.193738172783658]",42.09875366483076,"[-14.86013005899126, 88.50440168021235]","[122.53571472158072, -130.71852951735073]"
7.562449079468204,7.1495610674252275,"[3.6630347263977114, -9.866856236716535]","[-4.519199871432134, 8.225435212665644]","[-2.7955006871071886, -0.5001848232420016]","[3.0446222313328892, 0.8606749771643543]",30.822291516915737,"[-81.73083527056465, -23.026518561192297]","[88.50870706615606, 32.36587772733584]"
4.996111316281155,3.6576379134087977,"[9.44766330468115, -8.597072516779981]","[-3.0144490173343463, 7.849930001259498]","[-4.141975317860832, -0.4150119387989939]","[-4.492745732507119, -0.21632818518409458]",37.157686506373814,"[-147.54009328529298, -20.51271547172079]","[-165.74529512884249, -4.976270675213991]"
9.46191307178106,8.840600822526113,"[5.747290420678503, -1.3242540489268517]","[-7.396358505018654, 6.244432844713579]","[-1.2591895613857473, -4.290774280453819]","[2.4277934537463866, 1.2614170572138175]",38.07047835739954,"[-43.489175656462045, -160.59155001701254]","[86.42067578834781, 49.89559159205418]"
9.23860882177482,6.241881654053735,"[-8.654267657894366, 2.026976181982608]","[4.755324758043036, -0.578439117358041]","[0.7140955845281809, 4.547270554050796]","[-4.887896299118218, 2.705166756839592]",12.268480807118706,"[0.832946165676097, 54.814128216858734]","[-56.28680164301323, 37.05155254462131]"
6.042433144983159,3.180269878362528,"[-1.8536827402107683, 4.634563200516215]","[-6.68840153783515, -4.1754780551829]","[3.5935001470543195, 1.7681869425418197]","[4.961727381877875, -2.5126126394333537]",23.2377844997715,"[81.41908011763002, 44.33296707676555]","[109.0523606975035, -59.92141173682775]"
7.863527781884116,8.25384300891397,"[4.163448947358312, -5.682449298085892]","[7.78498820084879, -2.8875107099670956]","[4.962371433505133, -3.620769015119487]","[1.026602190933695, 1.2940903766241583]",16.15171505279434,"[85.23215328360038, -58.06676821687468]","[23.491885555860296, 12.205292978215823]"
0.12332745982972884,2.3840115396121337,"[1.2123026144104152, -1.0427422045599073]","[3.3762990404877087, -8.479270406522705]","[1.3429106048227464, 0.9226482458556573]","[-2.511073943854245, -3.079404206807733]",49.69363041259615,"[67.3531657855904, 41.94982429658045]","[-121.37739252085244, -161.35824026981464]"
5.488407614529105,6.574659272306944,"[-8.768170596235853, -5.974335563150794]","[3.6345998012341276, -7.016643231043444]","[-2.9285987685027326, 0.15582809235293382]","[1.7660308298331442, -1.5514562668159892]",13.059499315688402,"[-46.11061303261282, -4.102475190280722]","[25.943776510482568, -27.14166847714517]"
5.550968765818288,3.143346916354537,"[-8.043756082783641, -3.995006167451251]","[-4.870455623822756, 3.2691249065490258]","[3.7682372259999966, -2.434707287708835]","[-1.080487818241883, -1.8427308017070088]",17.184957474353535,"[55.918079501121426, -44.013638295565414]","[-22.034384697334364, -31.61515836911333]"
0.4943970972841676,0.984366241242021,"[4.6412027483419, -6.85663690339023]","[6.947622189474426, -1.7007583129052595]","[4.522108436433239, -0.0886677833319105]","[3.4968764086263153, -4.91413046295789]",31.8591993921668,"[158.4181975259517, -13.092279846677997]","[113.48035404205734, -156.5479701239863]"
6.079453693869839,0.6131960378817926,"[6.045673830779453, 9.282391594494527]","[2.0215365153782656, 9.7427077007595]","[0.5636961588207869, 0.9313021268176369]","[4.194306199151512, -0.440775566670756]",6.852536516396535,"[10.07982833550209, 13.876216367104176]","[29.06379011753284, 24.448748630252375]"
2.2426874920383426,3.6417526153494757,"[-9.150727258307715, 8.717882884548274]","[-6.7704785838887656, 0.8056892423488975]","[-1.8128008651219787, -1.3425288955277948]","[-2.3844507894720635, 2.2643587886185177]",18.205007467554825,"[-18.824408297330415, -1.4908083485403005]","[-64.54565108304934, 33.263880916176845]"
0.7097499429783699,2.8201252428730985,"[6.360262897007598, -7.4428881678197705]","[-5.930847688868481, -6.320331153845597]","[-4.38517309442836, 1.5122811819565012]","[-1.7853349047003486, 0.4287875182259073]",40.760385339371574,"[-179.77103756844122, 42.594990069261684]","[-76.84193265520281, 14.077449299924886]"
8.24745640668803,6.44837322916236,"[3.650445460246539, -0.21356570628597993]","[-1.9758054729084797, -1.165173840482316]","[-4.210873827279223, 4.582025247733553]","[2.7038639435017933, 4.811007166101955]",1.4946359049656457,"[-2.3902616515733057, 4.907538918400103]","[1.7418795733574726, 8.234813564189665]"
1.6548058886017722,5.776397697786637,"[6.836380824361903, 4.4116845462086225]","[-7.002850155237628, 5.01754257233401]","[4.731454067093461, -4.658556953537165]","[-0.6804070423242647, -4.640195222513437]",32.724023096955015,"[159.6472003523969, -147.9806143194076]","[-28.689423140803527, -146.84390500599375]"
7.102180404361413,5.62975716656842,"[9.590916349388408, 4.798391037464398]","[7.110856313760468, 8.876545630284404]","[3.8031168863171665, 3.5709093913437506]","[-2.9353724790236955, -4.824052352251186]",12.859072454492456,"[56.20399754177477, 50.936147922052825]","[-27.74451772254737, -53.43279087326175]"
5.597051663309002,4.145168953215597,"[1.8807133344309719, -9.736948239643306]","[6.866481355836864, -3.6798125985336894]","[-2.3910754850346794, 3.844004590028648]","[-0.32848086698871093, -1.955456996184799]",14.36943140702215,"[-30.30185096542406, 45.34246577403555]","[-0.7915371357116587, -31.566969712279707]"
